mmdd,radarAccum,p10,p90
1211,0.0011176629547986331,0.0008542855828248599,0.001323016311306299
1212,0.0007192292065988284,0.000500202641020724,0.0007688354084403315
1213,1.6279928810938816e-06,1.1327259262072596e-06,1.9176737922534827e-06
1214,7.863119400889157e-07,5.54495595070674e-07,9.99107756700925e-07
1215,0.00669516365155309,0.005343093785073857,0.00794163509851072
1216,0.0,0.0,0.0
1217,1.7650783215746264e-07,1.1575165772420473e-07,2.3763024196034324e-07
1218,1.1556182542992084,0.9160126248624495,1.2298796844478375
1219,0.4104247733627901,0.32997770714826735,0.48113218918094586
1220,2.959634511718142e-06,1.9257302525352068e-06,3.6641351709177383e-06
1221,0.3083883241418044,0.1934282258226734,0.2730051803599502
1222,0.09166644474660911,0.07233879014045162,0.10465938685797793
1223,3.912851108255975e-07,2.2581692923762628e-07,5.293330926928104e-07
1224,1.858331277742042,1.3006507260730138,1.9367755246443816
1225,1.1838604823353396,0.8626506480696838,1.1583251694420045
1226,3.5048086315151337,2.8899107963265935,3.765285965397171
1227,1.6033144688215484,1.2969827898254076,1.7587616840342022
1228,3.0578691524911177,2.5010774595783896,3.41106771015161
1229,1.2152665095422553e-05,7.2654492188368046e-06,1.7231620051109417e-05
1230,0.0,0.0,0.0
